diff_size,files_changed,hour_of_day,day_of_week,recent_failure_rate,test_pass_rate,is_hotfix,deployer_exp,days_since_deploy,build_time_delta,label,label_source,sample_weight
22,21,9,2,0.153,0.968,0,136,10.5,-0.157,0,synthetic,1.0
33,12,14,3,0.369,0.795,0,62,0.3,-0.046,0,synthetic,1.0
30,5,18,3,0.428,0.881,0,26,1.9,0.094,0,synthetic,1.0
336,7,1,0,0.331,0.737,0,7,11.0,-0.12,1,synthetic,1.0
159,2,15,2,0.105,0.893,0,1,1.0,-0.387,0,synthetic,1.0
24,5,15,4,0.136,0.901,0,10,6.7,0.28,0,synthetic,1.0
87,3,17,2,0.599,0.974,0,16,0.0,0.366,0,synthetic,1.0
143,3,13,1,0.586,0.605,0,5,0.1,-0.128,1,synthetic,1.0
13,8,19,5,0.598,0.824,0,10,1.6,0.446,0,synthetic,1.0
321,1,16,6,0.449,0.793,0,3,5.9,-0.151,1,synthetic,1.0
244,2,12,3,0.582,0.89,0,29,0.4,0.313,0,synthetic,1.0
105,15,8,1,0.086,0.916,0,5,1.9,-0.285,0,synthetic,1.0
512,1,10,2,0.157,0.89,0,54,0.6,0.712,0,synthetic,1.0
81,3,15,4,0.375,0.891,0,16,1.0,-0.528,0,synthetic,1.0
621,14,12,1,0.106,0.825,0,44,2.8,-0.33,0,synthetic,1.0
165,5,12,1,0.268,0.967,1,85,1.5,0.659,1,synthetic,1.0
151,4,9,4,0.15,0.732,0,3,1.0,-0.513,1,synthetic,1.0
27,1,14,6,0.555,0.878,0,180,2.0,-0.074,0,synthetic,1.0
320,2,14,1,0.266,0.827,0,41,4.8,-0.159,1,synthetic,1.0
83,11,10,4,0.169,0.887,1,2,0.5,0.009,1,synthetic,1.0
26,4,12,1,0.587,0.967,0,15,2.6,0.076,0,synthetic,1.0
1,4,17,2,0.141,0.671,0,86,1.3,-0.072,0,synthetic,1.0
123,1,1,3,0.281,0.775,0,36,1.9,0.222,0,synthetic,1.0
112,1,12,3,0.477,0.76,0,13,6.9,0.424,0,synthetic,1.0
190,19,12,3,0.109,0.791,0,112,10.6,-0.174,0,synthetic,1.0
331,2,10,2,0.235,0.957,0,61,1.1,-0.536,0,synthetic,1.0
12,5,10,4,0.098,0.948,0,53,4.0,-0.202,0,synthetic,1.0
197,1,10,3,0.338,0.892,1,87,4.5,0.09,1,synthetic,1.0
31,6,16,2,0.46,0.872,0,58,7.4,0.049,0,synthetic,1.0
292,16,11,0,0.207,0.709,1,13,9.2,0.265,1,synthetic,1.0
256,5,16,0,0.273,0.886,0,35,2.5,0.559,1,synthetic,1.0
116,1,12,0,0.446,0.825,0,73,16.2,0.063,0,synthetic,1.0
185,5,10,0,0.169,0.759,0,7,14.1,-0.122,0,synthetic,1.0
56,8,12,5,0.142,0.529,0,7,2.8,-0.218,0,synthetic,1.0
95,3,12,2,0.315,0.925,0,6,3.1,-0.056,0,synthetic,1.0
258,12,2,5,0.292,0.847,0,8,4.4,0.255,1,synthetic,1.0
92,6,14,4,0.18,0.9,1,4,1.9,-0.181,1,synthetic,1.0
66,13,12,1,0.444,0.846,0,72,4.3,0.179,0,synthetic,1.0
102,5,10,3,0.287,0.929,0,68,2.9,-0.325,0,synthetic,1.0
264,1,14,4,0.391,0.964,0,6,0.1,-0.006,1,synthetic,1.0
61,2,13,0,0.427,0.944,0,48,7.7,-0.465,0,synthetic,1.0
28,1,14,2,0.203,0.941,0,39,11.3,-0.17,0,synthetic,1.0
186,14,23,4,0.271,0.823,0,12,0.1,0.443,1,synthetic,1.0
262,8,9,0,0.265,0.732,0,10,6.2,0.078,1,synthetic,1.0
15,6,14,5,0.193,0.661,0,11,1.9,-0.04,0,synthetic,1.0
41,2,12,1,0.224,0.746,0,52,3.5,0.081,1,synthetic,1.0
22,1,9,0,0.452,0.747,0,15,2.8,0.154,0,synthetic,1.0
64,8,6,3,0.27,0.762,0,13,3.2,0.097,0,synthetic,1.0
89,3,17,1,0.159,0.802,0,1,2.7,0.069,0,synthetic,1.0
207,1,5,4,0.089,0.979,0,95,7.7,-0.299,0,synthetic,1.0
157,5,9,0,0.097,0.806,0,55,4.6,-0.444,0,synthetic,1.0
145,1,10,3,0.091,0.704,0,25,2.1,0.218,0,synthetic,1.0
65,2,8,0,0.573,0.87,1,114,4.7,-0.393,1,synthetic,1.0
276,3,11,2,0.393,0.623,0,13,13.4,0.11,1,synthetic,1.0
95,1,9,1,0.272,0.921,0,44,0.3,0.302,0,synthetic,1.0
580,25,22,0,0.556,0.806,0,14,2.0,-0.309,1,synthetic,1.0
150,1,14,3,0.337,0.734,0,15,8.2,-0.197,1,synthetic,1.0
20,1,0,4,0.073,0.811,0,74,5.4,-0.046,0,synthetic,1.0
169,1,12,4,0.11,0.924,0,61,10.9,-0.266,0,synthetic,1.0
58,8,11,4,0.228,0.863,0,13,0.2,-0.271,0,synthetic,1.0
173,3,17,4,0.202,0.651,0,3,7.9,-0.16,1,synthetic,1.0
10,5,13,0,0.297,0.773,0,17,6.3,-0.231,0,synthetic,1.0
28,1,12,0,0.422,0.698,1,57,6.8,0.146,1,synthetic,1.0
290,1,16,1,0.178,0.565,0,4,3.6,0.023,1,synthetic,1.0
38,3,13,0,0.722,0.948,0,44,0.2,-0.434,0,synthetic,1.0
272,10,10,0,0.339,0.827,0,88,3.1,0.518,0,synthetic,1.0
49,12,11,4,0.356,0.899,0,7,2.1,-0.09,0,synthetic,1.0
154,1,9,3,0.256,0.895,0,79,3.0,-0.021,0,synthetic,1.0
177,4,13,3,0.437,0.975,0,2,5.4,-0.157,0,synthetic,1.0
107,14,11,1,0.27,0.899,0,43,3.6,-0.003,0,synthetic,1.0
54,2,14,1,0.157,0.644,0,62,1.4,-0.272,0,synthetic,1.0
35,10,17,1,0.314,0.93,0,23,3.7,-0.406,0,synthetic,1.0
5,1,10,3,0.345,0.681,0,9,0.3,-0.1,0,synthetic,1.0
54,16,10,3,0.209,0.917,0,103,0.0,0.43,0,synthetic,1.0
158,8,6,2,0.163,0.834,0,1,2.1,0.169,0,synthetic,1.0
417,17,7,0,0.245,0.858,0,32,5.7,0.365,0,synthetic,1.0
307,6,13,2,0.289,0.823,0,18,6.9,-0.173,0,synthetic,1.0
217,2,17,4,0.346,0.932,0,24,3.2,-0.245,1,synthetic,1.0
232,16,17,4,0.391,0.872,0,30,8.1,-0.155,1,synthetic,1.0
164,1,16,0,0.302,0.431,0,30,0.5,0.154,1,synthetic,1.0
45,2,10,2,0.197,0.658,0,9,13.3,0.306,0,synthetic,1.0
356,7,9,4,0.335,0.976,0,45,10.2,-0.083,1,synthetic,1.0
166,8,11,0,0.194,0.673,0,1,3.7,-0.421,1,synthetic,1.0
123,15,23,1,0.107,0.747,0,1,0.2,0.292,0,synthetic,1.0
17,1,17,3,0.173,0.977,0,26,2.4,0.333,0,synthetic,1.0
88,9,15,2,0.237,0.888,0,31,0.8,0.153,0,synthetic,1.0
92,8,10,2,0.3,0.718,1,12,4.0,0.429,1,synthetic,1.0
299,1,13,3,0.219,0.838,0,32,0.8,-0.575,0,synthetic,1.0
118,2,16,2,0.315,0.758,0,29,2.6,-0.277,0,synthetic,1.0
71,1,16,2,0.264,0.721,1,17,0.9,0.006,1,synthetic,1.0
564,2,23,2,0.234,0.711,0,42,0.8,-0.317,1,synthetic,1.0
17,24,15,1,0.085,0.858,0,126,1.1,0.275,0,synthetic,1.0
82,6,10,4,0.063,0.804,0,26,0.1,-0.353,0,synthetic,1.0
6,7,10,1,0.103,0.91,0,61,5.0,0.403,0,synthetic,1.0
202,22,13,3,0.197,0.769,0,11,1.5,-0.255,0,synthetic,1.0
375,2,14,6,0.139,0.605,0,57,4.8,0.42,1,synthetic,1.0
49,9,15,2,0.245,0.74,1,41,4.2,-0.247,1,synthetic,1.0
293,3,14,5,0.117,0.912,0,40,0.3,-0.709,0,synthetic,1.0
51,12,16,6,0.205,0.804,0,89,1.5,0.042,0,synthetic,1.0
362,1,14,4,0.083,0.612,0,10,3.3,0.204,1,synthetic,1.0
210,17,14,4,0.128,0.87,0,18,10.0,-0.311,1,synthetic,1.0
245,1,23,5,0.36,0.749,0,3,2.1,0.476,1,synthetic,1.0
2,2,9,6,0.393,0.811,0,51,2.8,0.411,0,synthetic,1.0
493,8,13,4,0.158,0.711,0,74,5.5,-0.053,1,synthetic,1.0
194,3,10,4,0.174,0.575,0,20,6.5,0.096,1,synthetic,1.0
54,5,9,4,0.225,0.742,0,17,10.3,0.005,1,synthetic,1.0
265,3,13,4,0.536,0.893,0,42,2.8,0.197,1,synthetic,1.0
49,8,14,1,0.251,0.956,0,3,0.9,0.255,0,synthetic,1.0
309,1,20,2,0.13,0.887,0,13,5.8,-0.497,0,synthetic,1.0
17,1,13,4,0.485,0.968,0,18,0.5,0.503,0,synthetic,1.0
182,2,17,6,0.08,0.848,0,29,2.2,0.356,0,synthetic,1.0
116,3,11,0,0.236,0.783,1,25,4.0,-0.314,1,synthetic,1.0
15,1,14,3,0.511,0.715,0,9,4.7,0.436,0,synthetic,1.0
41,2,9,3,0.11,0.967,0,31,5.3,0.573,0,synthetic,1.0
1,3,10,4,0.245,0.763,0,104,0.9,-0.514,1,synthetic,1.0
94,1,14,4,0.236,0.87,0,1,16.0,0.206,1,synthetic,1.0
53,5,15,1,0.68,0.699,0,45,0.8,0.276,1,synthetic,1.0
136,12,17,4,0.381,0.951,0,39,0.4,0.109,1,synthetic,1.0
52,1,14,4,0.443,0.919,0,103,4.4,0.351,1,synthetic,1.0
53,5,12,3,0.315,0.841,1,41,9.6,0.06,1,synthetic,1.0
203,6,15,2,0.39,0.799,0,39,3.3,0.148,0,synthetic,1.0
7,3,10,0,0.229,0.854,0,58,3.6,-0.57,0,synthetic,1.0
349,7,14,1,0.304,0.803,0,12,3.1,-0.197,0,synthetic,1.0
286,3,19,2,0.089,0.621,0,36,0.2,0.38,0,synthetic,1.0
165,4,12,4,0.049,0.793,0,29,4.6,-0.209,0,synthetic,1.0
134,1,16,1,0.736,0.849,0,23,1.8,-0.017,0,synthetic,1.0
334,7,16,4,0.629,0.992,1,3,11.0,-0.339,1,synthetic,1.0
30,6,13,5,0.489,0.733,0,13,0.8,-0.199,1,synthetic,1.0
12,1,11,3,0.343,0.803,0,13,1.4,0.102,0,synthetic,1.0
41,2,9,3,0.711,0.803,0,51,2.8,-0.042,0,synthetic,1.0
237,23,10,4,0.258,0.78,0,101,2.6,-0.545,1,synthetic,1.0
5,3,4,2,0.615,0.95,0,10,2.0,-0.227,0,synthetic,1.0
131,4,14,0,0.454,0.77,0,3,1.5,0.418,0,synthetic,1.0
808,14,10,4,0.429,0.945,0,402,0.6,0.321,1,synthetic,1.0
290,7,9,4,0.315,0.558,0,47,6.9,0.01,1,synthetic,1.0
110,5,11,6,0.484,0.757,0,87,2.4,0.101,0,synthetic,1.0
9,9,15,4,0.098,0.856,0,6,3.4,-0.194,0,synthetic,1.0
267,11,17,1,0.465,0.773,0,64,3.2,0.416,1,synthetic,1.0
137,3,14,1,0.466,0.769,0,67,3.4,-0.079,0,synthetic,1.0
18,3,14,1,0.583,0.863,0,6,4.9,-0.369,0,synthetic,1.0
14,2,2,6,0.439,0.675,0,7,4.0,-0.511,1,synthetic,1.0
360,20,16,1,0.342,0.962,0,14,1.3,-0.522,0,synthetic,1.0
165,7,15,6,0.417,0.722,0,9,3.2,-0.238,1,synthetic,1.0
265,1,17,0,0.275,0.91,1,148,1.1,0.494,1,synthetic,1.0
316,11,11,4,0.195,0.826,0,18,3.6,0.802,1,synthetic,1.0
127,3,10,3,0.267,0.832,0,57,2.3,0.321,0,synthetic,1.0
109,1,14,2,0.155,0.606,0,65,0.2,-0.523,0,synthetic,1.0
84,4,14,4,0.317,0.881,0,19,5.3,-0.335,0,synthetic,1.0
57,3,9,3,0.417,0.7,0,45,1.3,-0.333,1,synthetic,1.0
85,12,14,0,0.088,0.868,0,4,10.1,-0.086,0,synthetic,1.0
223,1,9,6,0.329,0.914,0,20,1.3,-0.252,0,synthetic,1.0
138,10,11,3,0.175,0.71,0,136,22.8,0.187,0,synthetic,1.0
334,4,19,1,0.432,0.674,0,7,2.5,-0.086,1,synthetic,1.0
87,1,16,2,0.325,0.956,0,19,0.1,0.262,0,synthetic,1.0
140,21,15,2,0.337,0.734,0,62,0.3,0.179,0,synthetic,1.0
149,4,4,3,0.06,0.743,0,43,0.3,0.393,0,synthetic,1.0
134,2,17,4,0.21,0.572,1,39,0.2,-0.219,1,synthetic,1.0
181,3,16,4,0.297,0.913,0,76,1.2,0.286,1,synthetic,1.0
40,11,12,4,0.398,0.923,1,1,1.6,-0.226,1,synthetic,1.0
107,2,16,4,0.272,0.727,0,58,0.5,-0.016,1,synthetic,1.0
16,1,10,2,0.329,0.367,0,85,2.3,-0.25,1,synthetic,1.0
72,1,15,2,0.049,0.787,0,1,1.8,0.106,0,synthetic,1.0
100,2,13,4,0.265,0.695,0,32,4.0,0.398,1,synthetic,1.0
158,9,17,1,0.599,0.81,0,17,0.9,0.351,1,synthetic,1.0
450,3,11,3,0.362,0.714,1,2,9.8,0.108,1,synthetic,1.0
137,1,15,3,0.19,0.789,1,21,2.9,-0.042,0,synthetic,1.0
204,1,11,0,0.33,0.739,0,41,3.9,-0.005,1,synthetic,1.0
105,2,15,4,0.233,0.87,0,100,0.2,0.458,0,synthetic,1.0
150,16,8,3,0.373,0.501,0,38,3.3,-0.252,1,synthetic,1.0
11,2,23,4,0.429,0.851,0,77,1.8,0.14,1,synthetic,1.0
44,26,9,1,0.372,0.694,0,5,10.3,0.337,1,synthetic,1.0
67,3,11,4,0.352,0.582,0,9,8.7,-0.003,1,synthetic,1.0
95,1,17,1,0.215,0.695,0,140,4.1,0.278,1,synthetic,1.0
7,13,16,2,0.169,0.863,0,87,5.8,0.665,0,synthetic,1.0
22,3,12,4,0.357,0.579,0,10,4.1,-0.028,1,synthetic,1.0
48,7,10,6,0.124,0.599,0,38,0.1,-0.076,1,synthetic,1.0
533,24,9,0,0.254,0.876,0,18,4.9,0.066,1,synthetic,1.0
60,1,12,4,0.453,0.725,0,25,0.8,0.147,1,synthetic,1.0
98,1,13,4,0.67,0.889,0,78,4.6,0.4,0,synthetic,1.0
32,7,5,1,0.491,0.942,0,53,0.0,0.377,0,synthetic,1.0
141,1,13,0,0.485,0.671,0,10,1.5,0.099,1,synthetic,1.0
49,1,15,0,0.062,0.935,0,15,2.9,-0.59,0,synthetic,1.0
34,1,9,3,0.352,0.677,0,13,1.6,-0.435,1,synthetic,1.0
109,1,11,3,0.391,0.836,0,60,4.7,0.291,0,synthetic,1.0
1,8,16,4,0.187,0.993,0,26,3.0,-0.189,0,synthetic,1.0
1,1,17,3,0.266,0.918,0,120,12.8,0.313,0,synthetic,1.0
37,3,16,5,0.362,0.739,0,67,1.8,0.247,1,synthetic,1.0
5,5,11,0,0.162,0.875,0,9,5.1,-0.056,0,synthetic,1.0
17,3,9,0,0.51,0.601,0,61,7.2,-0.247,0,synthetic,1.0
62,1,11,4,0.426,0.953,0,28,1.2,-0.051,1,synthetic,1.0
243,9,14,5,0.266,0.947,0,11,5.6,0.061,1,synthetic,1.0
127,1,3,2,0.512,0.882,0,18,2.0,-0.415,0,synthetic,1.0
107,8,17,4,0.087,0.87,0,143,0.6,0.279,0,synthetic,1.0
52,13,9,5,0.178,0.634,0,26,0.0,0.21,0,synthetic,1.0
402,3,13,2,0.359,0.814,1,50,5.4,0.056,1,synthetic,1.0
75,4,12,1,0.524,0.86,0,25,0.8,0.057,0,synthetic,1.0
13,3,23,1,0.323,0.715,0,18,0.2,0.427,1,synthetic,1.0
143,2,11,4,0.391,0.817,0,63,2.8,-0.22,0,synthetic,1.0
18,13,9,4,0.09,0.903,0,75,1.7,-0.107,0,synthetic,1.0
63,13,9,2,0.391,0.713,0,2,4.7,0.019,0,synthetic,1.0
106,2,15,2,0.504,0.74,0,13,0.5,-0.174,0,synthetic,1.0
310,5,10,5,0.567,0.807,0,28,0.6,-0.038,1,synthetic,1.0
102,15,14,4,0.166,0.747,0,15,2.1,-0.473,1,synthetic,1.0
181,19,11,3,0.2,0.421,0,61,2.9,-0.114,1,synthetic,1.0
740,4,8,3,0.271,0.907,0,4,7.0,-0.036,1,synthetic,1.0
21,3,9,3,0.532,0.865,0,63,3.5,-0.225,0,synthetic,1.0
48,1,11,4,0.038,0.908,0,38,9.3,0.388,0,synthetic,1.0
75,19,15,3,0.093,0.94,0,13,1.0,0.131,0,synthetic,1.0
82,1,14,0,0.163,0.893,0,16,3.6,-0.033,0,synthetic,1.0
79,5,11,4,0.282,0.954,0,8,4.3,-0.179,0,synthetic,1.0
357,1,15,3,0.26,0.781,0,11,5.2,-0.462,0,synthetic,1.0
187,1,12,1,0.192,0.974,0,50,17.9,-0.205,0,synthetic,1.0
140,3,15,3,0.103,0.883,0,18,2.5,0.02,0,synthetic,1.0
55,40,12,1,0.365,0.783,0,46,1.8,-0.021,0,synthetic,1.0
260,1,15,1,0.267,0.824,0,28,7.6,-0.225,0,synthetic,1.0
465,5,15,4,0.272,0.639,0,6,0.8,0.501,1,synthetic,1.0
258,1,12,1,0.537,0.909,0,27,0.2,0.329,0,synthetic,1.0
1,1,16,2,0.257,0.922,0,56,2.3,-0.131,0,synthetic,1.0
151,3,16,2,0.28,0.837,0,14,1.1,0.175,1,synthetic,1.0
7,4,10,1,0.326,0.67,1,41,2.0,0.389,1,synthetic,1.0
44,1,13,4,0.347,0.9,0,8,17.1,0.104,1,synthetic,1.0
9,2,12,2,0.175,0.684,1,5,1.7,-0.05,1,synthetic,1.0
138,1,9,5,0.653,0.794,0,17,4.9,-0.544,0,synthetic,1.0
174,2,12,4,0.107,0.882,0,19,1.2,-0.02,0,synthetic,1.0
18,20,10,4,0.46,0.918,0,57,1.4,-0.227,0,synthetic,1.0
72,17,9,4,0.409,0.691,0,24,1.1,-0.178,1,synthetic,1.0
91,2,10,1,0.241,0.862,0,3,3.4,-0.096,0,synthetic,1.0
69,5,15,3,0.265,0.78,0,40,1.0,-0.066,0,synthetic,1.0
19,14,15,0,0.08,0.969,0,25,5.1,-0.113,0,synthetic,1.0
81,1,21,4,0.468,0.959,1,16,4.6,-0.4,1,synthetic,1.0
208,9,14,1,0.299,0.697,1,64,2.2,-0.525,1,synthetic,1.0
11,17,10,5,0.385,0.797,0,6,0.1,0.247,0,synthetic,1.0
12,1,13,6,0.567,0.789,0,97,0.1,0.51,1,synthetic,1.0
65,1,14,2,0.102,0.916,0,16,3.0,0.031,0,synthetic,1.0
426,19,16,3,0.22,0.934,0,24,7.3,-0.329,1,synthetic,1.0
165,4,8,4,0.428,0.932,1,105,3.7,0.297,1,synthetic,1.0
170,1,11,1,0.217,0.883,0,57,2.3,0.621,0,synthetic,1.0
67,1,7,3,0.276,0.896,0,3,8.6,0.364,0,synthetic,1.0
135,3,14,4,0.367,0.829,0,34,0.9,0.404,1,synthetic,1.0
1,7,11,6,0.148,0.927,0,14,1.8,-0.35,0,synthetic,1.0
151,7,10,2,0.457,0.984,0,28,3.3,-0.169,0,synthetic,1.0
366,32,15,6,0.354,0.856,0,54,1.4,0.362,1,synthetic,1.0
142,2,13,1,0.435,0.908,0,27,24.3,-0.362,0,synthetic,1.0
310,4,16,3,0.269,0.621,0,2,2.4,-0.166,1,synthetic,1.0
193,4,12,3,0.232,0.689,0,30,0.2,0.057,1,synthetic,1.0
19,3,13,4,0.485,0.941,0,1,0.8,0.161,0,synthetic,1.0
349,1,13,5,0.057,0.771,0,17,3.0,-0.083,0,synthetic,1.0
10,22,10,0,0.222,0.819,0,26,3.2,0.003,0,synthetic,1.0
114,11,5,2,0.136,0.691,0,41,16.6,0.05,1,synthetic,1.0
22,4,19,5,0.309,0.687,0,28,3.7,-0.068,1,synthetic,1.0
1,5,16,4,0.205,0.631,0,6,4.4,-0.151,1,synthetic,1.0
82,1,9,3,0.364,0.901,0,107,1.0,-0.037,0,synthetic,1.0
52,4,6,3,0.193,0.792,0,42,0.5,-0.162,0,synthetic,1.0
99,7,23,0,0.301,0.833,0,15,3.7,0.268,0,synthetic,1.0
129,4,10,3,0.141,0.797,0,135,8.0,0.092,0,synthetic,1.0
6,27,22,3,0.3,0.955,0,85,3.5,-0.022,0,synthetic,1.0
19,5,15,0,0.063,0.855,0,6,2.3,-0.072,0,synthetic,1.0
122,2,12,5,0.482,0.643,0,42,3.5,0.313,0,synthetic,1.0
63,8,12,6,0.367,0.626,0,32,2.5,-0.11,1,synthetic,1.0
195,1,21,0,0.523,0.891,0,8,0.6,0.218,0,synthetic,1.0
158,2,15,3,0.257,0.812,0,10,5.4,0.356,0,synthetic,1.0
280,2,17,3,0.579,0.87,0,33,3.0,0.148,0,synthetic,1.0
176,3,16,3,0.507,0.918,0,15,2.0,-0.484,1,synthetic,1.0
84,9,20,2,0.368,0.878,0,72,3.3,-0.127,0,synthetic,1.0
167,3,10,2,0.397,0.56,0,4,1.1,-0.256,1,synthetic,1.0
48,9,15,1,0.062,0.624,0,98,2.2,-0.359,0,synthetic,1.0
54,5,22,3,0.278,0.937,0,73,3.9,0.327,0,synthetic,1.0
233,2,16,4,0.333,0.92,0,53,1.0,0.114,1,synthetic,1.0
88,9,10,2,0.074,0.678,0,12,5.5,-0.769,0,synthetic,1.0
240,1,9,4,0.281,0.911,0,50,2.9,-0.003,1,synthetic,1.0
259,1,3,4,0.32,0.605,0,23,7.9,-0.199,1,synthetic,1.0
292,4,15,1,0.14,0.547,0,40,7.5,0.278,1,synthetic,1.0
372,1,10,4,0.324,0.81,0,14,2.7,-0.198,1,synthetic,1.0
84,1,9,3,0.262,0.683,0,72,0.9,0.095,0,synthetic,1.0
57,6,17,4,0.338,0.895,0,1,5.3,0.092,1,synthetic,1.0
130,4,12,5,0.305,0.875,0,47,2.2,-0.246,0,synthetic,1.0
69,3,12,1,0.181,0.762,0,70,3.6,-0.302,0,synthetic,1.0
137,20,13,4,0.248,0.895,0,41,0.5,0.608,0,synthetic,1.0
183,5,14,5,0.353,0.98,0,8,4.0,0.118,0,synthetic,1.0
174,11,1,2,0.152,0.917,0,13,1.9,0.015,0,synthetic,1.0
70,1,11,4,0.39,0.719,0,28,1.6,0.363,1,synthetic,1.0
27,5,3,2,0.164,0.92,0,15,15.6,0.527,0,synthetic,1.0
84,12,11,2,0.374,0.787,0,1,2.3,0.45,0,synthetic,1.0
23,5,14,3,0.457,0.817,0,1,4.5,-0.412,0,synthetic,1.0
331,7,14,4,0.132,0.921,0,58,4.0,0.01,1,synthetic,1.0
63,2,2,1,0.291,0.856,0,3,0.4,-0.083,0,synthetic,1.0
25,1,9,2,0.382,0.822,0,105,5.5,0.569,0,synthetic,1.0
3,3,11,2,0.38,0.844,0,23,1.6,0.214,0,synthetic,1.0
155,3,15,2,0.278,0.806,0,56,6.4,-0.389,0,synthetic,1.0
151,12,17,5,0.079,0.843,0,5,3.7,-0.552,0,synthetic,1.0
62,1,13,1,0.416,0.664,0,104,1.5,0.486,1,synthetic,1.0
11,20,11,2,0.335,0.732,0,1,1.8,-0.004,0,synthetic,1.0
79,19,13,4,0.32,0.497,0,1,5.3,-0.011,1,synthetic,1.0
55,1,16,1,0.331,0.832,0,2,3.2,-0.103,0,synthetic,1.0
169,2,15,2,0.499,0.685,1,4,4.4,-0.249,1,synthetic,1.0
139,13,15,4,0.313,0.474,0,26,0.7,0.012,1,synthetic,1.0
68,20,22,0,0.333,0.836,1,62,6.2,0.242,1,synthetic,1.0
36,3,15,0,0.175,0.808,0,13,1.5,-0.008,0,synthetic,1.0
663,2,23,1,0.393,0.948,0,54,3.9,0.314,1,synthetic,1.0
90,4,9,0,0.09,0.913,0,59,0.5,0.206,0,synthetic,1.0
174,6,15,1,0.382,0.761,1,95,1.6,0.271,1,synthetic,1.0
22,1,13,6,0.198,0.927,0,6,4.2,0.055,0,synthetic,1.0
99,8,13,0,0.369,0.72,0,5,1.3,-0.049,1,synthetic,1.0
4,1,17,1,0.093,0.846,0,5,8.5,-0.345,0,synthetic,1.0
105,1,16,3,0.02,0.851,0,17,4.3,0.296,0,synthetic,1.0
498,2,14,4,0.412,0.75,0,26,8.2,0.077,1,synthetic,1.0
72,2,11,0,0.208,0.839,0,24,2.0,-0.076,0,synthetic,1.0
5,2,11,4,0.467,0.9,0,11,0.1,-0.341,0,synthetic,1.0
4,4,12,0,0.365,0.849,0,38,3.4,0.38,0,synthetic,1.0
73,2,16,6,0.411,0.837,0,16,1.7,-0.004,1,synthetic,1.0
26,1,1,4,0.325,0.849,0,18,2.4,0.565,0,synthetic,1.0
3,2,10,4,0.373,0.768,0,4,4.6,-0.621,0,synthetic,1.0
211,22,10,3,0.248,0.945,0,35,4.8,0.094,0,synthetic,1.0
92,3,10,1,0.15,0.993,0,42,0.1,-0.407,0,synthetic,1.0
51,3,16,1,0.104,0.917,0,56,5.9,-0.22,0,synthetic,1.0
345,5,10,1,0.151,0.487,0,93,2.7,-0.083,1,synthetic,1.0
18,24,0,0,0.368,0.854,1,58,3.3,0.187,1,synthetic,1.0
468,1,20,2,0.553,0.793,0,10,1.4,0.082,1,synthetic,1.0
56,6,15,4,0.151,0.945,0,10,2.2,-0.164,0,synthetic,1.0
328,7,16,0,0.348,0.801,0,98,5.0,-0.201,1,synthetic,1.0
138,5,14,1,0.213,0.891,0,62,6.0,-0.515,0,synthetic,1.0
262,1,17,4,0.265,0.92,0,60,2.0,-0.184,1,synthetic,1.0
620,6,23,2,0.191,0.705,0,50,4.7,-0.223,1,synthetic,1.0
51,1,9,4,0.183,0.739,0,12,1.2,0.357,0,synthetic,1.0
487,5,17,0,0.398,0.913,0,75,7.1,-0.119,1,synthetic,1.0
74,8,12,3,0.056,0.869,0,6,3.8,-0.117,0,synthetic,1.0
73,1,21,3,0.283,0.953,0,17,6.0,0.063,0,synthetic,1.0
62,11,16,3,0.103,0.85,0,17,2.6,0.41,0,synthetic,1.0
116,1,13,3,0.309,0.697,0,32,1.0,0.404,1,synthetic,1.0
25,11,14,2,0.388,0.797,0,24,2.2,0.717,0,synthetic,1.0
121,3,12,1,0.402,0.84,0,24,1.9,-0.42,0,synthetic,1.0
117,1,17,4,0.147,0.862,0,32,1.6,0.049,0,synthetic,1.0
215,1,12,4,0.08,0.874,0,21,1.0,-0.031,0,synthetic,1.0
269,18,14,2,0.017,0.839,0,11,5.7,-0.547,0,synthetic,1.0
87,1,15,4,0.076,0.92,0,43,0.4,-0.35,0,synthetic,1.0
54,1,11,3,0.601,0.661,0,62,8.7,0.273,0,synthetic,1.0
45,2,9,1,0.448,0.751,0,26,0.8,0.158,1,synthetic,1.0
32,5,22,4,0.363,0.79,0,41,15.6,0.156,1,synthetic,1.0
8,4,0,4,0.039,0.805,0,30,17.9,0.134,0,synthetic,1.0
62,1,9,4,0.253,0.961,1,2,2.0,-0.505,1,synthetic,1.0
47,2,14,2,0.143,0.605,0,22,17.6,-0.329,0,synthetic,1.0
509,1,9,3,0.162,0.664,0,1,8.1,-0.161,1,synthetic,1.0
122,1,11,0,0.326,0.89,0,43,0.3,0.249,0,synthetic,1.0
63,3,15,2,0.529,0.979,0,28,11.8,0.04,0,synthetic,1.0
130,7,14,2,0.543,0.786,0,5,0.2,0.271,0,synthetic,1.0
22,1,15,6,0.674,0.864,0,31,0.8,0.587,0,synthetic,1.0
88,2,6,3,0.2,0.608,0,91,3.5,-0.477,0,synthetic,1.0
147,2,16,4,0.182,0.886,0,16,0.3,-0.036,0,synthetic,1.0
100,22,18,6,0.336,0.872,0,161,0.7,-0.034,1,synthetic,1.0
77,18,10,1,0.281,0.754,0,128,12.3,-0.249,0,synthetic,1.0
763,9,12,0,0.311,0.843,0,61,21.0,0.132,1,synthetic,1.0
318,1,12,4,0.126,0.785,0,67,6.4,0.857,1,synthetic,1.0
